ID	Origin	Stage	Year	Sex	Population	Assigned	Stocking_Year	Mom	Dad	Cross	Type	AgeRiv	Cohorte	Notes
21R083	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R084	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R085	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R086	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R088	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2019	14052	14009	1405214009	LARSA	2	2019	
21R089	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R091	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R092	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R093	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R094	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R096	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14141	14123	1414114123	NoTreatment	3	2018	
21R099	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R101	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2018	14085	14167	1408514167	NoTreatment	3	2018	
21R103	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R104	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14141	13179	1414113179	NoTreatment	3	2018	
21R105	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	NA	3	2018	No
21R106	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R107	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R108	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R110	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R111	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R112	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2019	14065	14101	1406514101	LARSA	2	2019	
21R113	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2019	14052	15038	1405215038	LARSA	2	2019	
21R114	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R115	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R127	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R128	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R129	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2019	14052	15038	1405215038	LARSA	2	2019	
21R130	SmoltWSP	Smolt	2021	F	Romaine	oui	2017	13125	13080	1312513080	NoTreatment	4	2017	
21R131	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R132	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R133	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2018	14141	14129	1414114129	NoTreatment	3	2018	
21R135	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R136	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R137	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14079	13075	1407913075	NoTreatment	3	2018	
21R140	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R141	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R142	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R143	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R144	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
21R148	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R149	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R150	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R151	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
21R174	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R176	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	NA	3	2018	No
21R178	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R179	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	NA	3	2018	No
21R180	SmoltWSP	Smolt	2021	F	Ind	non	NA	NA	NA	NA	NA	3	2018	No
21R181	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2017	13072	13018	1307213018	NoTreatment	4	2017	
21R183	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R184	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R185	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R186	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R189	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R190	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R195	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2019	14052	14009	1405214009	LARSA	2	2019	
21R198	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R199	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R200	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R202	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R203	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	NA	3	2018	No
21R204	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R207	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R210	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R211	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2018	14117	13179	1411713179	NoTreatment	3	2018	
21R212	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R215	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R218	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R219	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R220	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14079	13075	1407913075	NoTreatment	3	2018	
21R221	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R227	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R228	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R229	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2019	14052	15038	1405215038	LARSA	2	2019	
21R230	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R233	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R234	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R236	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R237	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R238	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	NA	3	2018	No
21R239	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R240	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R241	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R250	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R251	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R253	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R254	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R255	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R256	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	NA	2	2019	Sheldrake/RO
21R258	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R259	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R260	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R261	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R262	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R263	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14108	14129	1410814129	NoTreatment	3	2018	
21R264	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2018	13096	14016	1309614016	NoTreatment	3	2018	
21R266	SmoltWSP	Smolt	2021	NA	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R267	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R268	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R269	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R271	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R272	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R273	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R274	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2019	14050	14009	1405014009	LARSA	2	2019	
21R275	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R276	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R277	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R278	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R279	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R280	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R282	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R284	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R285	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R286	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R287	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R288	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R289	SmoltWSP	Smolt	2021	M	Romaine	oui	2019	14067	14161	1406714161	SSRR	2	2019	
21R291	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
21R292	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R295	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R296	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R298	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R299	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R300	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R302	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R303	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R304	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R306	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R307	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R310	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	14079	13075	1407913075	NoTreatment	3	2018	
21R311	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R312	SmoltWSP	Smolt	2021	M	Puyjalon	oui	2018	13170	13179	1317013179	NoTreatment	3	2018	
21R313	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R315	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R316	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R317	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	NA	4	2017	No
21R319	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R321	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R322	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
21R324	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R325	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R326	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R327	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R328	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R329	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R330	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R332	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R333	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R335	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R336	SmoltWSP	Smolt	2021	M	Ind	non	NA	NA	NA	NA	W	4	2017	
21R339	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R340	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R341	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R342	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R343	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R344	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R345	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R347	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R350	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R351	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R352	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R353	SmoltWSP	Smolt	2021	F	Romaine	oui	2019	13043	14161	1304314161	SSRR	2	2019	
21R354	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R355	SmoltWSP	Smolt	2021	F	Romaine	non	NA	NA	NA	NA	W	3	2018	
21R356	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R363	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R365	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2018	13007	13069	1300713069	NoTreatment	3	2018	
21R367	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R368	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R370	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R371	SmoltWSP	Smolt	2021	M	Romaine	oui	2019	13088	13112	1308813112	SSRR	2	2019	
21R391	SmoltWSP	Smolt	2021	F	Romaine	oui	2019	13043	14161	1304314161	SSRR	2	2019	
21R392	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R396	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R397	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R398	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R399	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R408	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R409	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R410	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R411	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R413	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R414	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R416	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R420	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R421	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R422	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R426	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R427	SmoltWSP	Smolt	2021	M	Romaine	oui	2019	14067	14035	1406714035	SSRR	2	2019	
21R430	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R431	SmoltWSP	Smolt	2021	F	Puyjalon	oui	2019	14094	14131	1409414131	LARSA	2	2019	
21R432	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R433	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R434	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R435	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R438	SmoltWSP	Smolt	2021	NA	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
21R440	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R443	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	NA	2	2019	Sheldrake/RO
21R444	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R445	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	3	2018	
21R446	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R447	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R448	SmoltWSP	Smolt	2021	M	Romaine	oui	2019	14067	14161	1406714161	SSRR	2	2019	
21R449	SmoltWSP	Smolt	2021	M	Ind	non	NA	NA	NA	NA	NA	2	2019	Sheldrake/ROIND
21R451	SmoltWSP	Smolt	2021	F	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R457	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R458	SmoltWSP	Smolt	2021	F	Romaine	non	NA	NA	NA	NA	NA	2	2019	Sheldrake/RO
21R459	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R461	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R462	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R463	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	4	2017	
21R464	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R466	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R467	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R469	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R470	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R472	SmoltWSP	Smolt	2021	F	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R474	SmoltWSP	Smolt	2021	F	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R475	SmoltWSP	Smolt	2021	F	Puyjalon	non	NA	NA	NA	NA	W	2	2019	
21R477	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R479	SmoltWSP	Smolt	2021	M	Romaine	oui	2019	13016	13070	1301613070	LARSA	2	2019	
21R480	SmoltWSP	Smolt	2021	M	Puyjalon	non	NA	NA	NA	NA	W	3	2018	
21R481	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R483	SmoltWSP	Smolt	2021	M	Romaine	non	NA	NA	NA	NA	W	2	2019	
21R486	SmoltWSP	Smolt	2021	NA	Romaine	non	NA	NA	NA	NA	NA	2	2019	Sheldrake/RO
21R487	SmoltWSP	Smolt	2021	NA	Romaine	non	NA	NA	NA	NA	W	2	2019	
22R001	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14012	14030	1401214030	SSRR	2	2020	
22R003	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14012	14033	1401214033	SSRR	2	2020	
22R004	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14141	14016	1414114016	LARSA	2	2020	
22R005	SmoltWSP	Smolt	2022	M	Romaine	oui	2020	14032	14088	1403214088	LARSA	2	2020	
22R006	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R007	SmoltWSP	Smolt	2022	F	Ind	non	NA	NA	NA	NA	NA	NA	2020	No
22R008	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14019	14009	1401914009	LARSA	2	2020	
22R009	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R010	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R011	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2019	14139	13069	1413913069	LARSA	3	2019	
22R012	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14019	14009	1401914009	LARSA	2	2020	
22R013	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	2	2020	
22R014	SmoltWSP	Smolt	2022	M	Puyjalon	oui	2019	14047	14101	1404714101	LARSA	3	2019	
22R015	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R016	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	15026	14033	1502614033	LARSA	2	2020	
22R019	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R020	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14012	14033	1401214033	SSRR	2	2020	
22R021	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2019	14001	13086	1400113086	LARSA	3	2019	
22R022	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	2	2020	
22R023	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	2	2020	
22R024	SmoltWSP	Smolt	2022	F	Romaine	oui	2020	13125	13126	1312513126	SSRR	2	2020	
22R025	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2019	14154	13193	1415413193	LARSA	3	2019	
22R026	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	NA	3	2019	Sheldrake/PU
22R027	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R028	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14140	14033	1414014033	SSRR	2	2020	
22R029	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2019	14051	14156	1405114156	LARSA	3	2019	
22R031	SmoltWSP	Smolt	2022	F	Romaine	non	NA	NA	NA	NA	W	2	2020	
22R033	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	4	2018	
22R034	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2019	14051	14156	1405114156	LARSA	3	2019	
22R035	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	4	2018	
22R036	SmoltWSP	Smolt	2022	M	Puyjalon	oui	2019	14004	14101	1400414101	LARSA	3	2019	
22R037	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R038	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R039	SmoltWSP	Smolt	2022	F	Puyjalon	oui	2020	14019	13123	1401913123	LARSA	2	2020	
22R041	SmoltWSP	Smolt	2022	F	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
22R042	SmoltWSP	Smolt	2022	M	Puyjalon	oui	2019	14051	14156	1405114156	LARSA	3	2019	
22R043	SmoltWSP	Smolt	2022	M	Puyjalon	oui	2019	15022	14156	1502214156	LARSA	3	2019	
22R045	SmoltWSP	Smolt	2022	M	Romaine	non	NA	NA	NA	NA	W	2	2020	
22R046	SmoltWSP	Smolt	2022	M	Puyjalon	non	NA	NA	NA	NA	W	3	2019	
